authorMeta.avatar,authorMeta.name,text,diggCount,shareCount,playCount,commentCount,collectCount,videoMeta.duration,musicMeta.musicName,musicMeta.musicAuthor,musicMeta.musicOriginal,createTimeISO,webVideoUrl
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5de05d40a853b51472d9a77bac78a8bf~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=5a0aa173&x-expires=1755979200&x-signature=4vy653N5Dym4qLa2iYcmIskMuFM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,hanaeskitchen,"Strawberry smoothie 🍓
#ramadan2023 #ramadanrecipes #fyp #fypシ #foryou #foryoupage #fürdich #fürdichseiteシ #pourtoi #parati #viral #goviral #trending #hanaeskitchen #iftar ",74800,4519,856900,161,17200,23,original sound,Isra decoration and events,TRUE,2023-03-25T22:18:07.000Z,https://www.tiktok.com/@hanaeskitchen/video/7214611684605070597
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c0001f21d6e5ae07e6dc502188b5c5e4~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=576d44d1&x-expires=1755979200&x-signature=L2GX%2FtrbLqfCWCVlWcSFv2iSGEc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,healthykelsi,Blueberry muffin smoothie for the win 🤤 #smoothiebowl #blueberrysmoothie #easysmoothie #breakfastideas #fyp ,483000,22500,6800000,1250,193500,23,karma sped up,bia (taylor’s version),TRUE,2022-12-27T19:30:29.000Z,https://www.tiktok.com/@healthykelsi/video/7181912964432137473
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/da5b944d6fc941fe2885adf4c0bb2296~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=2567615c&x-expires=1755979200&x-signature=yUR2c7AhWzW1Z%2FPzMnBMX7EM8w8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,simplyhealthylifestyle,"Yummy Blue smoothie bowl
📸 by: Serenetrailvegan

Recipe : 🫐💙💙💙💙
Blue Smoothie Bowl
9 ingredients

Produce
• 2 Bananas, ripe
• 2 Peaches, white
• 1 cup Pineapple, fresh
• 1/2 cup Strawberries

Condiments
• 1 tbsp Maple syrup

Baking & Spices
• 1 1/2 tsp Spirulina, blue powder
• 1 tsp Vanilla extract

Nuts & Seeds
• 1/4 cup Coconut shreds

Dairy
• 1/4 cup Coconut yogurt

#smoothiebowl 
#smoothierecipe #smoothielife #smoothieoftheday #handmade #greensmoothie #healthyeating #healthylifestyle #smoothierecipes #plantbased #smoothielover #healthybreakfast #breakfast #smoothietime #healthy #smoothie #bowling #smoothiebowl #bowl #smoothies #bowler #vegan #bowlife #healthyfood #bowlove",1502,183,80000,0,959,39,Darling,Trees and Lucy,FALSE,2024-01-13T22:58:50.000Z,https://www.tiktok.com/@simplyhealthylifestyle/video/7323721108195364142
https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/1f4329ebeef39919ebc8b0d272576c31~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=64f1e230&x-expires=1755979200&x-signature=daCoGjVEFfSuIMD2J9uDkKeVHfk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,lemon8_us,"Smoothie recipes

Try out these amazing smoothies with easy recipes to follow!

follow laurensmith87 on Lemon8 for more!

share and get connected with your community! 

#lemon8us
#lemon8
#healthylifestyle2024
#wellnesschallenge",182300,2463,15600000,424,19600,4,som original,CAPCUT,TRUE,2024-01-16T16:56:54.000Z,https://www.tiktok.com/@lemon8_us/video/7324741059131542826
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/6872c809a6b1a13a1519558d543c946f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=ad201388&x-expires=1755979200&x-signature=mF7nFfh1SlHhvTWiNAPwoHNK%2Bkk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,sarajayplays,It’s Smoothie time! #breakfast #smoothie #healthyrecipes,29200,295,4300000,1155,3107,124,Aesthetic,Tollan Kim,FALSE,2022-09-15T02:18:30.000Z,https://www.tiktok.com/@sarajayplays/video/7143425227790290218
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/758340757867d85497fd0ef8578ee7ab~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=1aa2e35d&x-expires=1755979200&x-signature=awljcCldqpq5pD1arGehvUKqvf8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,bollinos.broodjes,"Zo maak je deze zomerse smoothie 

#hotspotclub #hotspot #smoothierecept ",894,109,54600,12,541,11,Chill Noons,Kronicle,FALSE,2023-09-14T11:00:40.000Z,https://www.tiktok.com/@bollinos.broodjes/video/7278634806693399841
https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/8da9d236d855be49c900c08927d7102c~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=04281b0e&x-expires=1755979200&x-signature=ZLVt9VPjOChNYCR3ErpdNLxi6g8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,forever.amariee,"✨🥥🥭💓. 3 simple ingredient smoothie that’s hydrating & packed with nutrients 

pink dragon fruit
mangos 
coconut water 

more recipes can be found in my ebook linked in bio 

#fyp #healthysmoothie #smoothies #ninjablender #smoothierecipes #",932500,84500,5000000,1102,152200,66,30 For 30 (with Kendrick Lamar),SZA,FALSE,2025-01-24T22:58:15.000Z,https://www.tiktok.com/@forever.amariee/video/7463620086759165215
https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/fdc561d79576aeabb504157de268982c~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=d5832ea8&x-expires=1755979200&x-signature=eTyuI6rC1J5E5czcbBR3w9gdolc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,hasnouuu34,smoothie rapide aux fruits rouge #ideeboisson #smoothies #boissonramadan ,343,56,54500,9,258,62,son original,L’IntemporelByManelShop1,TRUE,2023-03-27T19:14:21.000Z,https://www.tiktok.com/@hasnouuu34/video/7215306503299845382
https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/41bf0429bbc69016798b44ab3ff6bbc9~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=2a4d96bb&x-expires=1755979200&x-signature=M1HuYREC4%2BqMGVBZ5H7NM99qb1I%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,annaxoxowilson,"my HIGHLY requested smoothie recipe!! 🩷✨ 

1 banana
1 cup frozen raspberries
3 tbsp non dairy yoghurt
1tbsp sea moss gel
3/4 cup beetroot juice
1/4 cup oat milk 

#smoothie #smoothierecipe #healthyrecipes #veganrecipes  #pinksmoothie ",64500,624,766900,120,11100,29,The Kids,Jack_Hoey,TRUE,2025-02-11T18:17:25.000Z,https://www.tiktok.com/@annaxoxowilson/video/7470227310969441568
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/282b9bb2ac627bc005f41bf132a32db7~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=fe40ebe0&x-expires=1755979200&x-signature=Tykjq7C6fuzJFkaJqmBWDbevEYA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,danna_mei,"Antioxidant smoothie this morning🫐✨

- mixed frozen berries
- banana 
- milk (i use almond milk)
- 1 teaspoon of almond/peanut butter
- 1 teaspoon of chia seeds 

enjoy!😋🫶🏼

#healthylifestyle #healthy #healthyfood #smoothie #smoothieideas #berriessmoothie ",107500,5518,1800000,253,44000,10,PRETTY BOY FLOW,ajdidthatt,TRUE,2023-04-09T20:24:56.000Z,https://www.tiktok.com/@danna_mei/video/7220148804002139398
https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/39499b67a94d1102f1cc073b268bd048~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=3239fc1f&x-expires=1755979200&x-signature=n%2F1P5m8nG%2BgELudIqh5v84DaQL0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,selinadasilvaa,"debloating + glowing skin smoothie 🥝💚🥒🍋‍🟩🥦🫑

#healthyrecipe #skintok #guthealth #skincare #glassskin #debloat #beautytips #skincaretips #antiacne #fyp ",13900,923,217500,25,5421,22,оригинальный звук,𝐌𝐮𝐅𝐜𝐊𝐳🇰🇿,TRUE,2025-07-12T21:23:53.000Z,https://www.tiktok.com/@selinadasilvaa/video/7526309254945393942
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/26817b6bfb26b453b4e01195a8dd5dbf~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=61216d73&x-expires=1755979200&x-signature=Ci%2F5uhv%2BVUNcMPhgjb4pnUVdmUQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,twincoast,Replying to @♡𓂃 ࣪ ִֶָ . skylar ⸝⸝ 🫧˙⊹ but have you ever tried a smoothie like this? 🙂 #smoothie #smoothiebowl #vegan #proteinsmoothie #ninja #blender #twincoast #EasyRecipe ,102700,879,5800000,204,2147,14,buttons,liv's audios,TRUE,2025-04-17T18:18:21.000Z,https://www.tiktok.com/@twincoast/video/7494348114699062533
https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/0d00e0a13dc77e508a469b992a429b1d~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=d3cc8e64&x-expires=1755979200&x-signature=b2eh4iwRY7S6BoNe4sQrn0nQ9S0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,smoothieflip,need my daily smoothie 🙂‍↕️ #fyp #smoothie #smoothiebowl,1600000,40700,23800000,5168,58700,19,original sound,J_editz,TRUE,2025-06-18T23:05:02.000Z,https://www.tiktok.com/@smoothieflip/video/7517429119261363511
https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/8da9d236d855be49c900c08927d7102c~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=04281b0e&x-expires=1755979200&x-signature=ZLVt9VPjOChNYCR3ErpdNLxi6g8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,forever.amariee,"we got smoothies at home this summer & shes THICK too only using 4 ingredients:

frozen strawberries 
frozen raspberries 
frozen mangos
fresh pressed orange juice 

#smoothies #fypp #healthysmoothie #viral #ninjablender ",545200,32200,4900000,822,137200,70,original sound,Keshia❤,TRUE,2024-04-18T15:00:25.000Z,https://www.tiktok.com/@forever.amariee/video/7359222068149390638
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/099ba4ebf0680fa9676cdb1ee51f4583~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=28119e5e&x-expires=1755979200&x-signature=TiJyViKAtJTAYc09PaIJbf4KCeo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,nadiatsvyk,Healthy smoothie 🫐🍌🍓#smoothie #fyp #viral #recipe #recipe #foryou #foryoupage,1700000,141800,41800000,5412,295300,24,πρωτότυπος ήχος,Μαρίνα Σπανού,TRUE,2025-04-05T18:43:50.000Z,https://www.tiktok.com/@nadiatsvyk/video/7489901673469512983
https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/32d517c7958269f7514db6d70556306d~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=00b6c40a&x-expires=1755979200&x-signature=0jxUxI3jAPvLpxggekh9%2F4Qnr1w%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,erickskyes,How to make SMOOTHIE in grow a garden #growagarden #roblox ,987,33,55500,43,322,23,original sound,Erick,TRUE,2025-08-09T15:43:12.000Z,https://www.tiktok.com/@erickskyes/video/7536611784040402206
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/a7d0489afa9154d83e062198f37b180c~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=21bab622&x-expires=1755979200&x-signature=THSMaQqQ2gMqUAEcUd%2FEZ9JkX6Q%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,porjai.coffee,𝗦𝘁𝗿𝗮𝘄𝗯𝗲𝗿𝗿𝘆 𝗦𝗺𝗼𝗼𝘁𝗵𝗶𝗲 🍓🌧️ #ฟีดดดシ  #strawberry  #smoothie  #อุบลราชธานี #พอใจฮ้านฮิมโค้ง ,17900,1452,557600,102,3098,11,เสียงต้นฉบับ - petchz.supetch,กระบองเพชร,TRUE,2025-06-29T14:18:51.000Z,https://www.tiktok.com/@porjai.coffee/video/7521375610673909000
https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/1c01e42ffeb12f903bf51052a8af7c79~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=0c113fd5&x-expires=1755979200&x-signature=%2B6vsRTK4OWOAfmdKRzFoPX3yrB4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,delicious_foodie_6,"""we have smoothies at home"" #fyp #smoothie #viral #viraltiktok #foryou #recipe #recipe #foru #foryoupage ",139700,12800,4500000,571,20700,71,original sound,delicious_foodie_star,TRUE,2025-07-08T05:15:34.000Z,https://www.tiktok.com/@delicious_foodie_6/video/7524575282800479518
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/b849f52e7f5f13944de75350e6746f3b~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=ddd89647&x-expires=1755979200&x-signature=vaSFTZ%2BP11YMitoc8U2N7a68u%2Bs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,tylaxtygers,"erewhon Bliss by @Tyla
A vibrant smoothie with a floral hint of hibiscus tea and tropical flavors like coconut, mango, pineapple, and dragonfruit.
INGREDIENTS:
- MALK Organic Coconut Milk @malkorganics
- Vita Coco Organic Coconut Water @vitacoco
- Ultima Lemonade Electrolyte Mix @goultima
- Eidon lonic Minerals Silica @eidonminerals
- Hibiscus Tea
- Organic Mango, Pineapple & Lemon Juice
- Vanilla Collagen
- Maple Syrup
- Dragon Fruit Coconut Cream",540400,8777,3800000,1309,23000,64,original sound,Ty,TRUE,2025-04-20T19:43:05.000Z,https://www.tiktok.com/@tylaxtygers/video/7495483202887339269
https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/966fc136e6531193d93c20bfad0a9be0~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=7bf936c0&x-expires=1755979200&x-signature=%2Bmn9VeYSEvfrLAYLc0JEXd4QLPE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,wlytmab,"making pumpkin smoothies for my kids🎃🎃🎃

#smoothie#pumpkinseason#smoothies#fallvibes#asmrsounds ",1123,29,16300,23,101,60,august full song,🤷‍♂️,TRUE,2025-08-19T22:13:36.000Z,https://www.tiktok.com/@wlytmab/video/7540423265001458999
https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/9bef704923402ab14435f729d380f516~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=59c8d67a&x-expires=1755979200&x-signature=Pcw%2ByJT4XFCWlf7mxhLp3IKj%2Fa4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,easy_freshblend,"Smooth, powerful & always on-the-go! 🥭💧 Blend your fruits anytime, anywhere with this sleek mini blender 🍊✨ Perfect for creamy smoothies, protein shakes & fresh juice in seconds 🚀
#MiniBlender #PortableBlender #SmoothieMaker #FreshJuice #HealthyLifestyle ",111,9,14200,0,12,11,Shake It To The Max（氛围版）,Andree Son,FALSE,2025-08-21T14:10:51.000Z,https://www.tiktok.com/@easy_freshblend/video/7541041023665966391
https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/11fdb4e60eb8a3d1a6404eac9b640565~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=ce542d17&x-expires=1755979200&x-signature=tfzrIzR3rbOKjZj7PXOK%2F58x3mI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,cookwithhayder,Banana Smoothie #fyp #chef #cooking #viral ,11900,790,532000,419,6233,13,7AM - Sped Up,Adrian,FALSE,2023-06-18T18:37:58.000Z,https://www.tiktok.com/@cookwithhayder/video/7246097140626328878
https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/dddc138c6c32d27213cef9a867143917~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=371d291d&x-expires=1755979200&x-signature=ccFW64gobhwhvEdUkbnwmIIBRPE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,k4rma_404,Healthy smoothie🔥#gym #smoothie #healthyfood ,4457,250,93000,17,817,14,XEOE AND HR SLAUGHTXR,XEOE,TRUE,2025-08-20T11:02:20.000Z,https://www.tiktok.com/@k4rma_404/video/7540621407407967510
https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/1c01e42ffeb12f903bf51052a8af7c79~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=0c113fd5&x-expires=1755979200&x-signature=%2B6vsRTK4OWOAfmdKRzFoPX3yrB4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,delicious_foodie_6,Banana Carrot Weight Loss Smoothie #fyp #smoothie #recipe #healthy #foru #foryoupage ,5803,380,357500,68,782,68,original sound,delicious_foodie_star,TRUE,2025-07-31T06:11:13.000Z,https://www.tiktok.com/@delicious_foodie_6/video/7533124571852016927
https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7310605538146910251~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=ba21d529&x-expires=1755979200&x-signature=QTHVnpAogLmrt8ZltDrKDqTD2vY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,snackolator,"I'm not sure who asked for a Heinz Ketchup Smoothie... but it's actually not bad! The fruit definitely keeps the Ketchup flavor from being overwhelming, but I still can't imagine getting this one again from Smoothie King.

#smoothieking #smoothie #heinz #ketchup #foodreview #eating #smoothies ",19600,23400,1000000,784,2485,88,original sound,snackolator,TRUE,2025-08-10T01:07:18.000Z,https://www.tiktok.com/@snackolator/video/7536757164023598367
https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/4d80d0479d2d3d9bfea86f0ab9169f2d~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=db0878d8&x-expires=1755979200&x-signature=YwSOVWPaGkZGjKiJFw%2B%2FqwyzDas%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,giannamjoyce,LEGIT SO GOOD! #food #food_recipe ,219300,1090,5700000,371,20200,166,original sound,gianna,TRUE,2024-05-17T01:58:12.000Z,https://www.tiktok.com/@giannamjoyce/video/7369781952087395615
https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/61aa34c41255414b2a1d36c521928899~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=d1c8e4e8&x-expires=1755979200&x-signature=Z2NNa76gbMnjKjxud3oWuNXjTdc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,smoothiedetox21,"ou’re ready to clear the slate.
👉 Save this for your post-workout recovery.
🌿 Share with someone rebuilding their routine.

#smoothiereset #greensmoothie#detox#smoothiedetox ",4498,1877,174500,96,1498,62,original sound,smoothiedetox21,TRUE,2025-08-09T22:58:38.000Z,https://www.tiktok.com/@smoothiedetox21/video/7536724008838991135
https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/15e1452cf6f54078c9a0bd78acd205f0~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=240e4541&x-expires=1755979200&x-signature=PIX9dTIPCsWQw0kU%2FK3aEkZ4WlA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,booboosbakery,"The Best Green Smoothie 🌱 packed with fresh greens and fruit, it’s sweet, refreshing, and my go-to green smoothie!

Made with banana, frozen mango (or pineapple or peaches), spinach, kale, plant milk, nut butter, hemp seeds, and ground flaxseeds. 

🔗 Full recipe + tips + tricks is on my website www.booboosbakery.com 

#greensmoothie #smoothie #smoothierecipes #healthysmoothies",265,30,22200,6,216,16,original sound,Megan | healthy vegan recipes,TRUE,2025-01-23T16:25:38.000Z,https://www.tiktok.com/@booboosbakery/video/7463147882741239071
https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/1c01e42ffeb12f903bf51052a8af7c79~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=0c113fd5&x-expires=1755979200&x-signature=%2B6vsRTK4OWOAfmdKRzFoPX3yrB4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,delicious_foodie_6,"Healthy Smoothie 🫐🍓🍌🥝

#smoothie #fyp #viral #recipe #recipe #foryou #foryoupage ",29000,1636,843400,109,4242,66,original sound,delicious_foodie_star,TRUE,2025-05-16T06:46:55.000Z,https://www.tiktok.com/@delicious_foodie_6/video/7504931132371242270
https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7314385296139763758~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=be558e08&x-expires=1755979200&x-signature=bFMmgG%2FPcKVCAuDDKvabcK1NDgc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,tb12sports,"Chef @tombrady 🤌🤌

Fuel like a champ with Tom’s Favorite Smoothie — packed with antioxidants, nutrients, and protein. LFG!

#SmoothieRecipe #TB12Method",42000,5984,1400000,964,5616,83,original sound,TB12,TRUE,2023-02-11T19:49:03.000Z,https://www.tiktok.com/@tb12sports/video/7198987647707073835
https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/d4ad017f64ecba9b4d42136504c4beed~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=9a9585e3&x-expires=1755979200&x-signature=FlAcep%2BGEnW44TE9IHCzfYNPL9s%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,kameron.couch,Sunday morning special with @gianina (she  picked her ingredients) #smoothiebowl #thicksmoothiebowl #sunday,1200000,4123,5400000,2690,38000,56,Just the Two of Us,"Grover Washington, Jr.",FALSE,2020-12-13T17:56:07.000Z,https://www.tiktok.com/@kameron.couch/video/6905801244376403205
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/26817b6bfb26b453b4e01195a8dd5dbf~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=61216d73&x-expires=1755979200&x-signature=Ci%2F5uhv%2BVUNcMPhgjb4pnUVdmUQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,twincoast,THICK AND CREAMY BLUE SMOOTHIE BOWLS! tastes like ice cream! #satisfying #smoothie #icecream #xyz #healthy #smoothiebowl #food #foodtiktok #vegan #bluespirulina #twincoast #fyp,52000,692,581200,167,4135,9,yeah hot people use this sound,cxaluv,TRUE,2021-12-06T22:23:48.000Z,https://www.tiktok.com/@twincoast/video/7038718793757019398
https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/642bc82fe4d4f478d09b6c09646c6f76~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=b98635fc&x-expires=1755979200&x-signature=%2Br7Py5flZQIVas6Bmt9K%2Bk2ywig%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,lala_sadii,"When your mad, make a smoothie 🍹 #foryou #smoothie #viral #fyp #mad #delicious",2200000,2866,14700000,8033,33000,59,original sound,Lala,TRUE,2021-10-05T03:00:18.000Z,https://www.tiktok.com/@lala_sadii/video/7015411680356093190
https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/c20a8680545aa0f19196e7be249f51f0~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=ba9f011f&x-expires=1755979200&x-signature=j%2FC1eEkBTesyMB8e2e7Pj%2FBjqU4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,bellyfull.net,"5 SMOOTHIE RECIPES! If you want the consistency to be thicker, use frozen fruit or blend in some ice cubes.
(The blender I’m using is a 24 ounce Ninja Nutri Pro Compact)

RASPBERRY SMOOTHIE
1 cup plain Greek Yogurt
1/2 cup milk
1 tablespoon honey
pinch of cinnamon
heaping cup of raspberries
3 small chopped strawberries

ORANGE SMOOTHIE
1/2 cup vanilla yogurt
1 cup orange juice
1 cup diced sweet apple
1 small sliced banana
1/4 cup shredded carrot
1 tablespoon honey

PINEAPPLE SMOOTHIE
2 cups pineapple chunks
1 small sliced banana
2 tablespoons honey
1/2 teaspoon vanilla
3/4 cup to 1 cup coconut milk

GREEN SMOOTHIE
1/2 cup plain yogurt
1 cup green grapes
1 small sliced banana
1 cup packed baby spinach
1 tablespoon honey
1 cup pineapple juice

CHOCOLATE BANANA SMOOTHIE
1/2 cup vanilla Greek yogurt
2 tablespoons creamy peanut butter
1 teaspoon unsweetened cocoa powder
1 large sliced banana
1/2 cup chocolate almond milk

#smoothies #smoothierecipe #smoothierecipes",2710,763,43600,76,1370,126,original sound - amy@bellyfull.net,amy@bellyfull.net,TRUE,2025-06-09T21:55:00.000Z,https://www.tiktok.com/@bellyfull.net/video/7513967732644187422
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/905accd2a8588f3fa0bf02c4e69bf33e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=944999cf&x-expires=1755979200&x-signature=fPSUv8WhwHutJIbBkofSxpgrci8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,lets_enjoyasmr,Banana Mango Pineapple Smoothie 🍌🥭🍍#asmr #recipe #satisfying #smoothie #healthysmoothie ,3205,145,99000,19,512,15,original sound - Ms.Kly,Ms.Kly ^᪲᪲᪲⋆🍒,TRUE,2025-08-14T10:08:22.000Z,https://www.tiktok.com/@lets_enjoyasmr/video/7538380990708763926
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/905accd2a8588f3fa0bf02c4e69bf33e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=944999cf&x-expires=1755979200&x-signature=fPSUv8WhwHutJIbBkofSxpgrci8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,lets_enjoyasmr,Healthy Strawberry Mixed Berries Smoothie 🍓🍌🫐 #asmr #smoothie #recipe #satisfying #fyp #healthysmoothie #viral ,1837,105,93300,6,270,16,Time Flies,Reinúr Selson & himood,FALSE,2025-08-10T03:28:24.000Z,https://www.tiktok.com/@lets_enjoyasmr/video/7536793504098340118
